City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Lethbridge,210000,93-1410 43 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,173000,4316 13 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,419900,118 Heritage Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,379900,679 Aberdeen Crescent W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,319900,5,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,269900,3,2,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,298900,#131-75 1 Avenue S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,315000,7-295 Blackfoot Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,669900,114 Goldenrod Road W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,279900,2022 12 Avenue N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,255000,117 Simon Fraser Boulevard W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,469000,154 Southgate Boulevard S,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,4630 31 Avenue S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,564900,965 8 Street S,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,509900,201 Lasalle Terrace W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,478000,514 Mary Cameron Crescent N,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,388000,12 Lynx Road N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,365000,216 Tartan Circle W,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,525000,1602 13 Street N,10,6,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,665000,1636 Sixmile View S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,53900,37-1410 43rd Street S,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,129000,408-515 6 Street S,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,58500,235-2300 13 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,295000,78 Purdue Court W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,675000,70 Coachwood Road W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,485000,909 Atlantic Cove W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,414999,754 Aberdeen Crescent W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,384900,537 Dieppe Boulevard S,6,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,390000,21-115 Lafayette Boulevard W,3,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,179000,679 Heritage Boulevard W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,359900,531 20 Street N,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,325000,28-1601 23 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,141500,610 10 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,289900,73-51 Keystone Terrace W,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,245000,1211 5 Avenue S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,4.00E+05,222,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,152000,217 Sherwood Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,434900,2811 11 Avenue S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,265000,2,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,389900,417 Moonlight Way W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,309000,7 Cayuga Place W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,152000,222-21 Berkeley Place W,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,389000,16-150 Fairmont Road S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,234900,903,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,234900,904,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,440000,475 Mt Sunburst Crescent W,5,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,184900,3234 29th Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,577000,836 Devonia Circle W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,489900,3-294 Northlander Bend W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,209900,919 13 Street N,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,449900,1044 Coalbrook Gate W,2,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,299900,122 St James Boulevard N,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,285000,59 Princeton Crescent W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,324000,3-1600 Stafford Drive N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,299900,124 St James Boulevard N,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,240000,725 6 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,329000,4-1600 Stafford Drive N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,169900,2916 32 Avenue S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,219900,7 Selkirk Road W,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,389900,1911 12 Avenue S,3,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,175900,3008 29 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,349900,871 Greywolf Run N,2,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,275000,1135 12B Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,329000,326 Lettice Perry Road N,4,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,334900,19 Sheridan Place W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,364900,2913 29 Avenue S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,132000,1108 44 Avenue N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,317399,417 Firelight Point W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,425000,208-4210 20 Avenue S,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,604 Aquitania Boulevard W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,470000,94 Mt Rundle Road W,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,419900,132 Riverstone Boulevard W,3,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,479000,1921 8A Avenue N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,280000,249 Greenwood Road,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,625000,1-1576 Stafford Drive N,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,434900,89 Heritage Boulevard W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,265000,320 12A Street N,4,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,689500,521 Edinburgh Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,475000,113 Riverwood Manor W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,225000,716 13TH Street S,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,355000,202 Chilcotin Road W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,520000,21-240 Heritage Boulevard W,2,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,774900,190 Canyon Estates Way W,6,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,399900,110 Heritage Court W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,289900,1249 6 Avenue S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,695900,260 Agnes Short Place N,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,750000,118 Goldenrod Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,349900,645 Blackwolf Boulevard N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,699900,441 Devonia Way W,7,5,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,283900,1209 18 Street N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,184900,313-23 Chilcotin W,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,329900,841 Greywolf Run N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,350000,1108 29A Street S,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,299000,339 Mildred Dobbs Boulevard N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,385000,2817 47 Street S,3,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,429900,99 Jessie Robinson Close N,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,555000,11 Canyon Meadows Bend W,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,390000,916 Mayor Magrath Drive S,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,734000,3221 44 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,699900,3906 Nipigon Road S,3,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,519900,740 12C Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,159900,529 Sunridge Crescent W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,739900,173 Tartan Circle W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,439900,178 Lynx Cove N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,249900,4104 20 Avenue S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,269900,1052 Coalbrook Gate W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,449900,141 Coachwood Point,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,449000,405 Normandy Road S,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,329000,66 Chilcotin Crescent W,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,299500,192 Chippewa Crescent W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499900,509 Riverhills Way W,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,269000,336-2020 32 Street S,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,529900,25-240 Heritage Boulevard W,2,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,179900,330-2020 32 Street S,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499999,177 Northlander Bend W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,412000,122 Mt Alderson Crescent W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,179900,3-4406 Lake Drive,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,244900,428 12 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,399900,742 GREYWOLF Run N,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,514900,800 Devonia Circle W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,348500,82 Honeysuckle Road N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,184900,520 12 Street S,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499900,87 Blackwolf Pass N,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,569900,201 Rivergrove Chase W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,699000,3721 Oak Drive S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,430000,418 Sundance Drive,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,539900,267 Sixmile Ridge S,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,739900,1043 Canyon Boulevard W,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,444900,138 Goldenrod Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,899000,159 Jessie Robinson Close N,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,134900,3002 31 Street S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,449900,2 Blackwolf Pass N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,203000,801 8 Avenue N,3,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,449900,223 Mt Sundial Court W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,389900,2-410 Couleecreek Boulevard S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,306900,1012 Fern Crescent S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1250000,178 Sixmile Bay S,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,545000,2317 35 Street S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,474900,81 Mcgill Boulevard W,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,219900,720 13 Street S,3,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,410000,4314 Lake Drive,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,132900,202A,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,182000,203-173 Fairmont Boulevard S,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,359900,2713 47 Street,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,379900,1016 Coalbrook Gate W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,219800,1128 Keystone Road W,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,250000,1246 5A Avenue S,3,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,499 Greywolf Cove N,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,779900,450 Couleesprings Road S,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,379900,483 Blackfoot Manor W,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,59000,66-2300 13 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,155000,3104 29 Street,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1190000,173 Coachwood Point W,6,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,785000,68 Canyoncrest Point W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,535000,644 9 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,494900,10 Fairmont Crest S,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,511900,10 Sixmile Ridge S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,5.00E+05,1210 8 Avenue S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,234900,1230 8 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,215000,1423 3 Avenue N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,524900,292 Grassland Blvd W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,584900,316 Grassland Boulevard W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,555900,1136 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,234900,1230 8 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,139900,12-1601 23 Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,289900,731 12C Street N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,384900,408-210 Firelight Way W,3,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,1140 Coalbrook Place W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,559900,841 Devonia Circle W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,883000,387 Couleecreek Court S,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,821 Devonia Circle W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,157500,4-5 Acadia Road W,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,365000,144 Mt Sundial Court W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,759900,648 Sixmile Crescent S,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,102900,110-85 Foxbend Crescent N,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,374999,2502 8A Avenue N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1024000,334 Prairie Garden Way S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,180000,12-5 Acadia Road W,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1399900,310 Prairie Garden Way S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,369900,2-1596 Stafford Drive N,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,824900,202 Lake Drive,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,559900,265 Lynx Road N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,419900,192 Cougar Way N,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,243000,715 12A Street N,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,320000,4305 11 Street N,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,409500,59 Jessie Robinson Close N,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,549900,459 Keystone Chase W,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,4.00E+05,618 Moonlight Lane W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,529900,245 Greenwood Road,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,464900,332 Greenwood Place,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,539900,1272 8 Avenue S,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,250000,233 Dieppe Boulevard S,4,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,625000,88 Northlander Way W,4,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,409900,2506 7A Avenue N,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,539900,813 Devonia Circle W,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,484999,808 Coalbrook Close W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,484999,824 Coalbrook Close W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,679900,4 Heritage Point W,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,199000,2-7 Highlands Place W,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,769800,1036 14th Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,487000,1228 6 Avenue S,7,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,364900,1709 15 Avenue S,5,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,419900,4631 26 Avenue S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,750000,223057 Twp Rd 9-4,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,509800,593 Aquitania Boulevard W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,417900,2202 8A Avenue S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,399900,2915 46 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,516900,2-26 Riverford Close W,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,769 Marie Van Haarlem Crescent N,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,579900,128 Rivermill Landing W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,759900,236 Corvette Crescent S,4,5,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,374900,921 11 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1119000,188 Canyoncrest Point W,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1200000,210045 TWP RD. 8-2 Township S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,424900,2605 Scenic Drive S,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,369900,1719 23 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,377400,233 Heritage Circle W,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,319000,642 12 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,579900,171 Goldenrod Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,609900,163 Goldenrod Way W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,464900,2-2 Riverford Close W,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,654800,128 Gateway Mews S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,464900,3-2 Riverford Close W,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,494900,1141 Abitibi Road W,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499900,1101 Abitibi Road W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,489900,331 Aquitania Boulevard W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499900,1121 Abitibi Road W,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,125000,307-65 Temple Boulevard,2,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,849000,1715 7 Avenue S,4,5,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,569900,46 Blackwolf Pass N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,509900,2606 46 Street S,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,8.00E+05,130 Canyon Close W,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,121999,311,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,402900,1111 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,533900,1192 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,179900,308-2207 8 Avenue S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,174000,6-103 Crocus Terrace W,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1398000,605 Gold Canyon Cove S,4,5,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,539900,4509 25 Avenue S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,479900,2514 46 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,599900,1129 Pacific Circle W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,210000,2-533 9 Avenue N,3,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,514900,1144 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,489900,1184 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,459900,71 Blackwolf Pass N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,479900,95 Blackwolf Pass N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,259900,123 Lynx Cove N,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,125000,704-515 6 Street S,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1500000,1525 20 Avenue S,5,6,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,449900,460 Firelight Point W,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,210000,629 5 Street S,2,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,575000,761 Marie Van Haarlem Crescent N,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,349000,3-1572 Stafford Drive N,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,2300000,425 Arbourwood Terrace S,6,6,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,849900,84055 RgRd 211A,6,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,330900,1135 29A Street S,5,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,5.00E+05,855 Miners Boulevard W,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,659900,126 Goldenrod Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,659900,103 Canyon Terrace W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1499000,328 Stonecrest Place W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499000,1111 30 Street S,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,342900,2727 47 Street S,2,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,399900,1155 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,509900,1172 Coalbrook Place W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,3.00E+05,708 13 Street N,5,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,399900,2530 46 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,509900,2526 46 Street S,4,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,725000,211004 Twp Rd 8-5,5,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,529900,147 Goldenrod Road W,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,327900,2803 47 Street S,3,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,366900,2917 46 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,840000,1014 14 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,374900,653 Blackwolf Boulevard N,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,474900,4545 25 Avenue S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,489900,1107 Coalbrook Place W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,749999,1324 20 Avenue S,5,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,315000,901 11 Avenue S,4,2,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,499900,4525 25 Avenue S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,2400000,2825 Walsh Drive W,4,4,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,99000,3-1619 Scenic Heights S,1,1,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,369900,633 Blackwolf Boulevard N,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,1995000,5503 43 Street S,6,5,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,539900,2504 45 Street S,3,3,Alberta,98406,49.6942,-112.8328,84000
Lethbridge,107000,208-85 Foxbend Crescent N,2,1,Alberta,98406,49.6942,-112.8328,84000
White Rock,1599000,15852 MOUNTAIN VIEW DRIVE,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock,549999,308-1561 VIDAL STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock,619000,306-15765 CROYDON DRIVE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock,579000,303-15168 33 AVENUE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock,1399000,4720 203 STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock,2100000,14208 36A AVENUE,3,4,British Columbia,109167,49.025,-122.8028,73000
White Rock,2248000,278 174A STREET,4,5,British Columbia,109167,49.025,-122.8028,73000
White Rock,1900000,1859 140A STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock,1785000,16745 20 AVENUE,6,4,British Columbia,109167,49.025,-122.8028,73000
